51 ; 300 ; 37 ; 350 ;
52 ; 300 ; 38 ; 352 ;
53 ; 300 ; 38 ; 352 ;
54 ; 300 ; 39 ; 353 ;
55 ; 300 ; 40 ; 355 ;
56 ; 300 ; 40 ; 355 ;
57 ; 300 ; 41 ; 357 ;
58 ; 300 ; 41 ; 357 ;
59 ; 300 ; 42 ; 358 ;
60 ; 300 ; 43 ; 360 ;
61 ; 300 ; 43 ; 360 ;
62 ; 300 ; 44 ; 362 ;
63 ; 300 ; 44 ; 361 ;
64 ; 300 ; 45 ; 363 ;
65 ; 300 ; 46 ; 365 ;
66 ; 300 ; 46 ; 365 ;
67 ; 300 ; 47 ; 367 ;
68 ; 300 ; 48 ; 368 ;
69 ; 300 ; 48 ; 368 ;
70 ; 300 ; 49 ; 370 ;
71 ; 300 ; 49 ; 369 ;
72 ; 300 ; 50 ; 371 ;
73 ; 300 ; 51 ; 373 ;
74 ; 300 ; 51 ; 373 ;
75 ; 300 ; 52 ; 375 ;
76 ; 300 ; 52 ; 374 ;
77 ; 300 ; 53 ; 377 ;
78 ; 300 ; 54 ; 378 ;
79 ; 300 ; 54 ; 378 ;
80 ; 300 ; 55 ; 379 ;
81 ; 300 ; 56 ; 381 ;
82 ; 300 ; 56 ; 381 ;
83 ; 300 ; 57 ; 383 ;
84 ; 300 ; 57 ; 383 ;
85 ; 300 ; 58 ; 384 ;
86 ; 300 ; 59 ; 387 ;
87 ; 300 ; 59 ; 386 ;
88 ; 300 ; 60 ; 387 ;
89 ; 300 ; 60 ; 388 ;
90 ; 300 ; 61 ; 389 ;
91 ; 300 ; 62 ; 391 ;
92 ; 300 ; 62 ; 391 ;
93 ; 300 ; 63 ; 393 ;
94 ; 300 ; 64 ; 395 ;
95 ; 300 ; 64 ; 394 ;
96 ; 300 ; 65 ; 396 ;
97 ; 300 ; 65 ; 395 ;
98 ; 300 ; 66 ; 397 ;
99 ; 300 ; 67 ; 399 ;
100 ; 300 ; 67 ; 399 ;
101 ; 300 ; 68 ; 401 ;
102 ; 300 ; 68 ; 401 ;
103 ; 300 ; 69 ; 402 ;
104 ; 300 ; 70 ; 404 ;
105 ; 300 ; 70 ; 404 ;
106 ; 300 ; 71 ; 405 ;
107 ; 300 ; 72 ; 407 ;
108 ; 300 ; 72 ; 407 ;
109 ; 300 ; 73 ; 409 ;
110 ; 300 ; 73 ; 409 ;
111 ; 300 ; 74 ; 410 ;
112 ; 300 ; 75 ; 412 ;
113 ; 300 ; 75 ; 413 ;
114 ; 300 ; 76 ; 413 ;
115 ; 300 ; 76 ; 414 ;
116 ; 300 ; 77 ; 415 ;
117 ; 300 ; 78 ; 417 ;
118 ; 300 ; 78 ; 417 ;
119 ; 300 ; 79 ; 419 ;
120 ; 300 ; 80 ; 420 ;
121 ; 300 ; 80 ; 420 ;
122 ; 300 ; 81 ; 422 ;
123 ; 300 ; 81 ; 422 ;
124 ; 300 ; 82 ; 423 ;
125 ; 300 ; 83 ; 425 ;
126 ; 300 ; 83 ; 425 ;
127 ; 300 ; 84 ; 427 ;
128 ; 300 ; 84 ; 427 ;
129 ; 300 ; 85 ; 428 ;
130 ; 300 ; 86 ; 430 ;
131 ; 300 ; 86 ; 430 ;
132 ; 300 ; 87 ; 432 ;
133 ; 300 ; 88 ; 433 ;
134 ; 300 ; 88 ; 433 ;
135 ; 300 ; 89 ; 435 ;
136 ; 300 ; 89 ; 435 ;
137 ; 300 ; 90 ; 437 ;
138 ; 300 ; 91 ; 438 ;
139 ; 300 ; 91 ; 438 ;
140 ; 300 ; 92 ; 440 ;
141 ; 300 ; 92 ; 439 ;
142 ; 300 ; 93 ; 441 ;
143 ; 300 ; 94 ; 443 ;
144 ; 300 ; 94 ; 443 ;
145 ; 300 ; 95 ; 444 ;
146 ; 300 ; 96 ; 447 ;
147 ; 300 ; 96 ; 446 ;
148 ; 300 ; 97 ; 448 ;
149 ; 300 ; 97 ; 448 ;
150 ; 300 ; 98 ; 449 ;
151 ; 300 ; 99 ; 451 ;
152 ; 300 ; 99 ; 451 ;
153 ; 300 ; 100 ; 453 ;
154 ; 300 ; 100 ; 453 ;
155 ; 300 ; 101 ; 455 ;
156 ; 300 ; 102 ; 456 ;
157 ; 300 ; 102 ; 456 ;
158 ; 300 ; 103 ; 457 ;
159 ; 300 ; 104 ; 459 ;
160 ; 300 ; 104 ; 459 ;
161 ; 300 ; 105 ; 461 ;
162 ; 300 ; 105 ; 461 ;
163 ; 300 ; 106 ; 463 ;
164 ; 300 ; 107 ; 464 ;
165 ; 300 ; 107 ; 464 ;
166 ; 300 ; 108 ; 466 ;
167 ; 300 ; 108 ; 466 ;
168 ; 300 ; 109 ; 467 ;
169 ; 300 ; 110 ; 469 ;
170 ; 300 ; 110 ; 469 ;
171 ; 300 ; 111 ; 471 ;
172 ; 300 ; 112 ; 473 ;
173 ; 300 ; 112 ; 472 ;
174 ; 300 ; 113 ; 474 ;
175 ; 300 ; 113 ; 474 ;
176 ; 300 ; 114 ; 475 ;
177 ; 300 ; 115 ; 477 ;
178 ; 300 ; 115 ; 477 ;
179 ; 300 ; 116 ; 479 ;
180 ; 300 ; 116 ; 479 ;
181 ; 300 ; 117 ; 481 ;
182 ; 300 ; 118 ; 482 ;
183 ; 300 ; 118 ; 482 ;
184 ; 300 ; 119 ; 484 ;
185 ; 300 ; 120 ; 485 ;
186 ; 300 ; 120 ; 485 ;
187 ; 300 ; 121 ; 487 ;
188 ; 300 ; 121 ; 487 ;
189 ; 300 ; 122 ; 489 ;
190 ; 300 ; 123 ; 490 ;
191 ; 300 ; 123 ; 490 ;
192 ; 300 ; 124 ; 492 ;
193 ; 300 ; 124 ; 492 ;
194 ; 300 ; 125 ; 493 ;
195 ; 300 ; 126 ; 495 ;
196 ; 300 ; 126 ; 495 ;
197 ; 300 ; 127 ; 497 ;
198 ; 300 ; 128 ; 499 ;
199 ; 300 ; 128 ; 498 ;
200 ; 300 ; 129 ; 500 ;
201 ; 300 ; 129 ; 500 ;
202 ; 300 ; 130 ; 502 ;
203 ; 300 ; 131 ; 503 ;
204 ; 300 ; 131 ; 503 ;
205 ; 300 ; 132 ; 505 ;
206 ; 300 ; 132 ; 505 ;
207 ; 300 ; 133 ; 507 ;
208 ; 300 ; 134 ; 508 ;
209 ; 300 ; 134 ; 508 ;
210 ; 300 ; 135 ; 510 ;
211 ; 300 ; 136 ; 511 ;
212 ; 300 ; 136 ; 511 ;
213 ; 300 ; 137 ; 513 ;
214 ; 300 ; 137 ; 513 ;
215 ; 300 ; 138 ; 515 ;
216 ; 300 ; 139 ; 516 ;
217 ; 300 ; 139 ; 517 ;
218 ; 300 ; 140 ; 518 ;
219 ; 300 ; 140 ; 517 ;
220 ; 300 ; 141 ; 520 ;
221 ; 300 ; 142 ; 521 ;
222 ; 300 ; 142 ; 521 ;
223 ; 300 ; 143 ; 523 ;
224 ; 300 ; 144 ; 525 ;
225 ; 300 ; 144 ; 525 ;
226 ; 300 ; 145 ; 526 ;
227 ; 300 ; 145 ; 526 ;
228 ; 300 ; 146 ; 527 ;
229 ; 300 ; 147 ; 529 ;
230 ; 300 ; 147 ; 529 ;
231 ; 300 ; 148 ; 531 ;
232 ; 300 ; 148 ; 531 ;
233 ; 300 ; 149 ; 533 ;
234 ; 300 ; 150 ; 534 ;
235 ; 300 ; 150 ; 534 ;
236 ; 300 ; 151 ; 536 ;
237 ; 300 ; 152 ; 537 ;
238 ; 300 ; 152 ; 537 ;
239 ; 300 ; 153 ; 539 ;
240 ; 300 ; 153 ; 539 ;
241 ; 300 ; 154 ; 541 ;
242 ; 300 ; 155 ; 543 ;
243 ; 300 ; 155 ; 542 ;
244 ; 300 ; 156 ; 544 ;
245 ; 300 ; 156 ; 544 ;
246 ; 300 ; 157 ; 546 ;
247 ; 300 ; 158 ; 548 ;
248 ; 300 ; 158 ; 548 ;
249 ; 300 ; 159 ; 549 ;
250 ; 300 ; 160 ; 551 ;
251 ; 300 ; 160 ; 551 ;
252 ; 300 ; 161 ; 553 ;
253 ; 300 ; 161 ; 553 ;
254 ; 300 ; 162 ; 554 ;
255 ; 300 ; 163 ; 556 ;
